Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Biomass Availability,Energy Storage Capacity,Energy Efficiency Programs
Canada,2001,Hydro,39751.02948,7594.169918,7253511290,377101933,1.06586E+14,540816.2881,40211.64033,15331.38498,244784.045,849390,37.83414689,685.5223958,0
Canada,2023,Wind,22486.70789,10295.32219,116173698,778920408,1.17796E+14,287547.3835,9550.037708,9783.231943,536042.0085,317986,17.02475884,704.1034547,1
Australia,2013,Solar,23229.54141,20768.27751,8942912384,1370392636,1.8412E+14,136064.0497,96220.56841,53700.74892,168396.3483,909492,1.182489693,18.49625644,0
Russia,2017,Wind,8164.967686,2456.09736,2874115412,922198728,6.13665E+13,957491.8813,85549.503,67029.20072,776286.8898,418779,4.616567356,835.6272666,0
USA,2006,Biomass,64470.03757,34398.98891,265515947.9,420855139,2.58321E+13,426697.0848,14520.84973,14264.36526,252617.2331,523274,67.06127331,175.1268778,1
Japan,2018,Wind,50591.52795,41424.98794,9116574990,679601531,1.57425E+13,817064.8767,80022.25686,77582.40214,632662.2752,319357,49.20605367,472.2779615,0
China,2009,Hydro,16295.99982,40680.48987,7841413432,547601231,1.48212E+14,67258.75239,3930.962909,32050.07137,848780.5778,478092,74.94275262,95.43428612,1
Brazil,2020,Geothermal,30884.05359,39759.47714,5967054893,579594219,1.17865E+13,940010.0069,38282.51913,94730.04838,591172.4198,147687,84.34161156,444.1280861,0
India,2012,Hydro,4175.45515,10256.6462,4388794755,699363857,9.6854E+13,513697.4051,79900.84009,39204.5748,204360.0652,805207,48.7403501,880.0335404,0
Germany,2014,Hydro,37869.16228,48911.2929,9407352874,123275174,1.41467E+14,341740.8293,51775.41904,63488.29147,242502.8422,686878,53.73383253,777.3562176,0
Australia,2021,Geothermal,23348.04376,48024.42434,164313739.9,737010015,1.80864E+14,494266.9747,12341.26443,54582.51037,422033.0395,777569,22.07457496,489.9972097,1
Russia,2012,Hydro,92263.45997,41456.32691,6970303736,58714084,4.18219E+13,818435.4152,35238.649,22139.12216,909502.1939,537561,3.713863244,186.5172344,0
Japan,2020,Geothermal,82295.64977,22024.81412,2458489048,1001928948,5.05345E+13,468451.4466,70776.1965,45200.69832,525288.6716,212980,1.263059553,546.436598,1
Japan,2004,Geothermal,9719.106992,5337.658881,1324637916,1250782180,6.30982E+13,561274.8159,85462.87519,83169.07165,651242.9466,140257,81.30519031,501.950563,0
France,2016,Solar,43809.08521,31582.48478,597427117.6,985218464,8.53268E+13,778056.4952,16511.41199,8033.247683,999816.5002,731547,69.78754646,28.87369543,1
Russia,2014,Hydro,78035.54269,47227.28794,4178743965,685211205,4.79737E+13,317496.831,45926.06241,94949.08615,585859.8914,704717,20.44643126,620.7115965,0
France,2019,Solar,73558.32072,21480.48886,5081037102,485848218,1.29751E+14,662194.5916,3313.106687,84640.62983,296079.3976,836575,24.45638258,975.6971706,1
Canada,2019,Wind,66336.25559,11525.86351,6044883349,438592147,1.81898E+14,266160.6624,16573.44239,8365.081164,188426.8304,506277,41.50438039,513.2013704,0
Japan,2018,Hydro,76002.04359,40467.96775,1040270274,698146784,7.81948E+13,346895.7722,60245.29009,39263.86844,132880.1341,116284,60.21288624,111.1208571,1
Germany,2009,Solar,27352.13318,39713.10117,3792485166,365305311,1.66182E+14,601339.293,74873.33285,1426.698311,474689.4238,305188,14.47186115,925.3608468,1
Russia,2020,Biomass,65174.45672,20906.48577,8631451574,1030913278,3.06183E+13,524270.2024,28987.60731,34461.63508,320841.4092,871733,84.39429066,563.9140038,0
France,2016,Biomass,13782.68268,3526.357947,1573784437,1034366821,4.75252E+13,362022.223,29057.42349,70866.66403,603329.9849,651981,85.68737767,785.2884653,0
Japan,2019,Solar,35054.88338,26586.41927,7489262790,1486953933,6.16463E+12,358067.9696,93188.79026,32912.01719,331660.8292,90622,6.956308831,484.7103076,0
Japan,2016,Geothermal,43408.15635,25641.57616,9923730969,947574659,1.33574E+14,709486.6634,15388.80952,68389.65971,540963.3224,458055,83.80879403,732.9956169,1
Australia,2008,Geothermal,86965.28474,25312.39807,5324035677,101227694,1.63486E+13,511380.3497,66430.78767,10106.18879,212363.7978,974171,60.72350474,670.2874352,0
Japan,2020,Solar,4750.663172,28693.96903,1160267651,1200416464,6.61641E+13,375490.338,31423.13013,95015.86894,556936.1249,362392,81.28187364,863.5134165,1
China,2017,Geothermal,14716.23933,14983.22361,4096533120,1119593522,1.62641E+14,443798.812,27419.93797,87443.09349,644657.8509,705198,59.1821438,192.1802025,0
USA,2010,Geothermal,75866.77826,6994.171929,3430446683,591188509,6.85685E+12,242944.5667,98916.86357,43213.05138,582330.177,930861,45.93971086,865.5650175,0
Australia,2010,Hydro,24298.48271,31724.79563,8416746928,98368771,1.12443E+14,840514.2199,51726.28373,35884.23474,975798.5457,237640,20.12952014,41.8123753,0
India,2019,Hydro,72965.04312,35847.39204,6920941086,769730443,8.20688E+13,208595.7663,90325.41935,64573.1818,193652.2165,258358,55.69443504,355.956878,0
Germany,2003,Geothermal,16877.35261,17020.33317,6890713389,50058504,1.96006E+14,922882.4334,98063.27919,34395.58445,225624.6666,673542,6.724992679,681.8957699,1
France,2011,Biomass,54646.35411,35535.60473,5948972551,891893081,4.21651E+13,610350.3648,32138.72486,63675.20178,57526.17836,506905,6.254776784,105.8880226,1
Russia,2004,Wind,53427.70949,3563.533896,3825802790,736672887,4.78511E+13,529464.389,39537.23683,2400.639814,141349.1462,475085,86.59083427,737.6550341,1
Brazil,2017,Geothermal,72351.03889,49939.8032,5674979287,1399837339,5.91276E+13,708950.1845,40861.23428,10118.02872,805150.1709,349975,50.60944116,673.4857391,1
Australia,2020,Hydro,65362.89486,1447.615163,6541967743,1336499726,1.18546E+14,272686.0464,7250.619741,88510.16485,821284.3742,168847,73.00333036,304.0785444,0
Canada,2007,Wind,3388.783572,11849.32567,9106571841,1136011772,1.76306E+14,5108.598365,99613.13022,48582.68221,54242.86832,437254,13.06905542,903.3921318,1
France,2022,Wind,60133.71479,32085.87483,7651032904,1056128251,1.65031E+14,812451.1014,17155.12705,40173.87984,888056.8058,641188,59.28062712,648.5040184,0
Canada,2019,Hydro,86788.09696,41819.60832,725090122.3,48584534,5.35644E+13,103587.3575,28248.17092,27652.78803,622018.6825,995378,54.73776267,254.921456,0
China,2010,Hydro,57276.85413,4197.286928,7367390895,1359717685,6.07025E+13,372356.7849,87998.95633,9985.702987,122985.6124,314128,34.2547698,927.5535364,1
China,2005,Geothermal,15616.32481,22952.14535,2699205108,772181357,1.66907E+14,781878.4431,61196.27716,27487.05682,966566.4683,629060,45.41113659,108.714999,0
Brazil,2008,Wind,4252.713315,26479.58643,7333955868,536346858,1.86613E+13,982035.047,98689.61165,48822.63948,674264.4387,561637,24.08375385,119.0999671,1
France,2002,Solar,5369.10776,2978.873474,1264798135,455616187,5.55942E+13,494959.9171,2523.500763,26162.9864,813606.4452,960010,20.31273766,35.75888636,1
Australia,2007,Biomass,30522.43525,9057.727719,7461167474,91912425,1.45458E+14,932834.6069,28038.77132,89022.58752,396534.4817,713616,54.06309447,621.3155807,1
India,2005,Solar,23055.40933,27655.18141,7169027231,523710744,3.22143E+13,148542.858,4461.528893,55225.20726,503506.6327,345208,97.94624978,289.4504524,1
Japan,2019,Solar,90911.14154,35764.94412,1260784630,139289358,1.39554E+14,438613.248,12667.59743,3676.338793,189075.6983,957443,91.09204946,586.7216076,1
Russia,2002,Geothermal,24458.97448,28793.1106,6588567917,790661222,1.90548E+14,903651.2043,60940.88581,15010.94307,310805.2653,717144,20.7953944,172.1075989,1
France,2009,Biomass,62362.90847,2597.760371,7755706703,949375634,1.17578E+14,277998.265,37252.76271,82535.16721,928303.5165,263352,11.03794076,295.1757893,0
USA,2007,Solar,14724.23546,4392.849174,9892709063,1200901309,5.0493E+13,934642.8386,16022.96084,37027.91644,850284.5675,192395,77.02364645,907.2534533,0
Germany,2012,Geothermal,95498.31174,12286.10995,3645648658,452585812,1.19478E+14,281297.2651,72748.77056,85963.78336,844418.7222,783294,60.91309136,907.1871092,0
Brazil,2002,Wind,63914.50333,23576.93342,3235167750,162904423,1.46291E+13,202767.1492,18446.63357,11058.55725,357549.2383,998387,79.45610671,999.5389942,0
Japan,2010,Wind,15978.15053,35077.56501,7838277024,871591166,1.07126E+13,862666.6072,67349.50485,9039.484146,233227.1241,651031,42.51523787,176.3562697,1
Japan,2000,Geothermal,29720.91196,20887.8105,1159849371,805513312,1.77068E+14,769637.5417,44300.81115,42853.05284,548147.2784,991666,61.72776358,879.6151199,0
Brazil,2017,Solar,99861.15067,1952.904794,1046081216,625145524,1.36219E+14,335391.296,98429.01855,29837.06571,672325.116,105895,21.97607653,427.0649223,0
China,2008,Geothermal,35903.98137,26984.56421,2538588188,1313152911,6.7437E+13,229752.3414,88514.59372,19283.14838,885533.0897,863052,10.18575058,576.1364035,0
USA,2015,Biomass,75557.3218,34652.14339,540117777.3,81300760,7.80369E+13,828202.953,18615.08051,11056.71034,643271.828,500782,91.48874666,682.4269769,1
Japan,2018,Wind,54542.47589,31999.21375,7440496479,438333145,1.68027E+14,933242.1889,29686.28235,29597.03598,167642.675,930953,54.85330693,245.1263336,0
USA,2013,Geothermal,16156.87869,7220.288125,9438925127,1423151004,6.51349E+13,153097.0936,92273.05769,86911.42674,862067.9547,926683,78.97365482,670.829725,1
India,2014,Solar,58531.58887,5827.722699,6201958391,1465595104,1.63153E+14,184770.0925,80058.45708,91160.72127,658154.8242,679882,88.61828258,550.4696413,1
Australia,2023,Biomass,85410.08182,23857.82954,2167936458,1024743455,5.76244E+13,24759.84824,64239.69609,46595.37669,847735.2773,854788,0.871043666,356.4939399,0
China,2019,Solar,13971.29065,9270.857588,5744406107,1109874556,8.52131E+13,585596.9674,12893.42968,23039.24337,626178.041,102736,0.489242093,18.28556372,1
France,2002,Solar,87679.01365,23658.49175,6480272126,1451627746,1.65435E+14,21137.76237,56361.57593,24833.11786,79222.32556,724891,22.81576582,722.3801239,1
Australia,2020,Solar,57717.43184,23810.58108,3966065013,371614887,1.59189E+14,336285.8972,28274.98359,67330.48035,52648.25923,518296,60.51462421,228.37728,1
China,2013,Solar,10731.11191,12108.95717,6636097004,578083504,1.81626E+14,65704.28895,85993.79093,47052.03268,111295.6234,946092,43.4384116,120.9898734,1
France,2018,Biomass,78242.35925,6421.092232,9063623728,1327389686,1.75441E+14,539177.9439,96141.80796,93702.61544,462296.7406,425566,26.25731065,995.2026187,0
Germany,2002,Hydro,53131.54088,1720.839918,6707761616,1170793037,6.7779E+13,295566.8528,92913.6481,92830.53687,849250.9387,988115,16.28894578,910.6232663,0
Germany,2014,Solar,37132.57844,38298.72751,7024112206,1329471068,1.13169E+14,140129.7503,73620.28586,7198.352674,283575.5196,981469,70.27015096,580.5866593,1
China,2020,Geothermal,19320.48396,28116.00372,3670926873,1132060773,2.87664E+13,408873.8006,49594.34304,29643.86996,179131.5446,429000,67.14925951,116.0948999,1
France,2000,Wind,62018.82565,42437.26745,7129149850,869125182,3.60577E+13,104394.366,18950.07733,27896.01423,595145.7962,36965,94.72473384,19.60457154,0
Japan,2007,Hydro,51756.02362,14172.90691,5948627678,68901061,7.41868E+13,438351.6461,48330.37843,26059.84983,815186.6755,754817,76.15024963,254.0420424,1
Russia,2003,Hydro,2599.123517,7388.732352,2412227069,889775273,1.44886E+14,576158.0403,84031.48075,58830.58481,224796.9281,660964,36.14808583,664.4521329,0
China,2004,Geothermal,90261.47152,24697.67921,6073324967,160984740,2.16009E+13,670956.7641,47365.74242,90835.99009,916056.349,396132,33.95566406,350.1848031,1
Japan,2010,Biomass,61168.01257,32960.87278,2775540388,703715752,3.52041E+12,629657.0236,9833.50404,65753.36952,261092.7518,462902,76.45353651,868.033493,0
Russia,2021,Solar,26912.36328,47882.49433,9313443155,1000231611,1.85841E+14,52294.9046,50803.95108,23797.11746,718343.2093,523072,8.991333398,980.7814198,1
USA,2002,Hydro,53737.46264,17102.15571,8728459438,577735316,1.49184E+14,348110.0239,44690.27906,5318.156233,80742.97915,205622,63.57786457,907.5043336,0
China,2011,Biomass,76313.9222,44458.93992,7265083484,324617901,7.73196E+12,561524.6359,42038.62453,83966.76228,191662.4773,406283,63.80056174,819.999755,0
Japan,2018,Solar,44734.86695,21916.6612,4029472856,1466246500,6.82271E+13,213536.4358,13348.08209,28623.48861,946235.1579,286513,41.69974368,57.2902814,1
China,2017,Solar,97820.22537,7865.926266,5732230210,1013136606,1.86608E+14,904538.5215,38900.84032,57595.68339,848906.8745,687917,27.89033628,279.7152237,1
Canada,2020,Hydro,83592.82436,3160.935409,2239349608,952086326,8.77333E+13,182785.1732,38704.64106,76782.79431,564013.5713,542139,89.10912599,216.8652717,0
Brazil,2006,Hydro,35633.39802,494.906337,5434731787,888940480,1.3218E+14,59710.5316,92501.07761,57183.79816,626846.7173,376289,70.72629584,192.2063702,0
India,2008,Wind,27321.14519,48880.71283,6716457115,865176452,6.70479E+13,262844.879,7764.120223,2247.933414,443155.602,115312,93.84839261,520.4570828,1
Japan,2012,Geothermal,9477.760905,25991.16285,5834956818,1349423076,5.18715E+13,673748.8119,12346.40324,71466.10057,960626.426,620008,29.11827499,803.4185491,1
India,2004,Hydro,25803.75626,20823.82085,5334442237,1359615635,1.87622E+14,683278.376,99307.55542,38837.67275,62636.85776,373809,58.82916569,790.2554374,1
China,2006,Geothermal,63170.27,33525.54662,3715375739,160175758,1.40546E+14,983195.927,3314.378617,86166.70755,607913.851,256511,18.44641427,196.172985,0
China,2018,Hydro,37086.03901,25001.25662,4205013868,551865101,2.09567E+13,495799.2836,16422.45331,21030.28634,613251.4156,308431,1.510576115,218.3085375,0
Japan,2008,Hydro,16249.42403,46735.53904,1488805127,1481704758,9.71107E+13,681799.5811,69313.75414,98024.0819,102456.9352,599402,36.97824773,924.1301787,1
Brazil,2020,Biomass,5841.977705,46954.82267,3256124412,1114378032,5.4578E+13,385900.7452,16814.61687,59174.75375,494085.7195,550398,37.39988457,831.5115457,0
Japan,2007,Biomass,84060.99029,43196.71451,5753210911,1057937932,1.82774E+14,384897.9969,92512.55374,78440.36219,867807.9288,291383,55.69539305,197.5024788,0
USA,2012,Hydro,39951.02621,30232.13625,8824002304,548465800,5.53129E+13,710501.8216,37922.31712,34010.9883,541730.253,110973,48.44431364,382.9629889,0
Russia,2010,Biomass,47728.18723,7457.049415,3075625209,892534333,9.08001E+13,960255.8867,24029.69656,93596.15564,300242.9986,433753,74.58792424,632.8015712,1
France,2011,Solar,31315.66513,49879.33358,4339394036,473492560,4.2501E+13,574171.1321,89024.57066,43998.95093,206264.2728,353519,12.12717496,85.34982718,0
Brazil,2002,Hydro,85604.49529,42140.89221,7094224280,183805374,7.07213E+13,450995.5972,73498.13329,34882.1468,556819.2841,106909,4.093618609,259.4417805,1
Japan,2016,Biomass,53635.04234,4520.007327,4580608826,772553236,1.05386E+14,396503.4971,58792.16196,76219.70244,398995.1522,626031,19.98386044,587.4842075,1
Japan,2007,Wind,53119.10723,18777.36304,2563689300,171987937,9.58097E+13,881017.7517,26302.66764,70445.00776,810040.9004,990881,3.336392755,303.5983701,0
Canada,2019,Hydro,74974.19258,35089.43707,6179536853,534124240,6.05107E+13,296263.9705,54553.84738,31147.73684,467546.8226,772890,60.03731796,503.4017498,1
India,2011,Wind,20306.13678,45987.35036,6388215396,991356071,6.27364E+13,43774.88577,83012.87297,4345.645012,255852.1583,451699,95.98373307,515.5804735,1
Australia,2022,Geothermal,11212.18822,18440.64892,4054269185,1052563230,3.88896E+13,155059.0904,33152.84126,83853.95721,587784.2278,695589,61.35732326,389.0717468,0
France,2007,Solar,55180.46301,22171.6587,4770626960,218957193,6.47223E+13,327943.144,15647.12184,13486.61535,502595.8767,300047,81.89991346,867.2127333,0
Australia,2002,Hydro,66032.43861,31817.9115,3813039172,1112650576,3.35102E+13,69497.9089,42918.69201,30216.56848,483768.5806,699606,60.90677979,566.7407804,1
USA,2021,Wind,36437.85712,47153.48194,8471643944,308440675,1.64707E+14,844289.4394,99496.34759,54143.46407,99261.92354,653100,14.02173866,561.0658378,0
Australia,2018,Solar,13348.85418,739.4926073,3325289016,1386715582,2.78505E+13,172939.169,67668.84793,14313.81928,532019.39,194908,42.29439926,560.678195,1
Canada,2012,Geothermal,26580.39769,31446.3446,6976142096,211131031,1.38286E+14,596699.3007,71100.91647,48811.57428,481695.9712,935901,66.43491832,470.9482109,1
India,2010,Geothermal,18350.68392,21278.28814,5269145097,364274489,1.99746E+14,549466.7893,34756.01618,90050.30793,840967.0003,342712,33.43180405,890.8163589,1
Russia,2022,Hydro,54007.55565,47565.08257,920319093.1,440986207,3.69744E+13,892723.2823,18094.13525,47035.3831,210572.0698,12868,31.22677477,952.23768,1
Japan,2016,Hydro,99468.62505,7522.574118,7750321155,715361502,1.78279E+14,654897.3205,53264.03983,50993.77243,739157.6855,512850,51.15804128,382.259258,0
Australia,2000,Geothermal,34127.01695,20430.12949,8095328507,699373426,1.33333E+14,343075.141,77636.25126,93029.7455,387836.9379,728301,4.322829938,814.849073,1
Canada,2007,Biomass,91212.79175,29801.11908,9330571337,377645918,1.07898E+14,332224.6646,71610.48569,5491.196651,92057.33508,542019,24.19098808,278.0891783,1
France,2002,Biomass,31491.53494,1272.015762,8206390810,926112385,1.89009E+14,370053.0743,10629.58121,59500.3284,109098.7947,16753,79.80084457,5.15959118,0
India,2005,Hydro,21480.67723,46667.06077,9891469075,249968130,3.00172E+13,491180.55,86907.34672,59538.28906,846066.8583,183355,99.48487703,168.4543571,1
Germany,2011,Biomass,18584.89461,37479.78802,3232768532,1282133754,1.48734E+14,388763.2027,76533.65711,28583.48922,499601.9509,263152,13.3565561,978.9607341,0
France,2002,Solar,60883.09624,45832.08045,7786173412,410706992,1.13304E+14,286338.8989,34996.49532,43367.30827,788174.4896,91544,59.93454805,986.3582432,1
Canada,2011,Solar,59406.91014,43067.85498,1187444338,562391501,1.54649E+14,702874.8937,87720.63051,63337.10295,598958.134,394973,80.53319446,24.66972655,0
China,2000,Wind,54656.83932,5253.417862,8771815820,176836131,1.05809E+14,928973.2791,24759.97788,86435.74084,250409.665,317426,68.13826372,166.4738742,1
France,2007,Wind,4793.37789,44466.95475,4207639937,767801236,1.81606E+14,896047.2205,11482.70122,21561.43104,32843.83593,634067,39.63365216,220.0829624,0
USA,2001,Wind,21180.959,30561.48122,1421599319,891170105,1.98675E+14,756547.8847,54672.92035,36718.88596,8161.07685,276683,21.32911387,990.6960665,1
Germany,2005,Geothermal,70101.14969,681.5802213,149625774.9,996812428,4.01324E+13,163990.765,36416.77758,42806.25476,641477.3866,522976,37.77043721,23.69323396,1
Germany,2014,Biomass,80244.14547,40932.6902,1878093107,400215466,6.15554E+13,626633.1848,59580.03798,52436.91736,113509.7317,823585,12.90031266,964.3825812,0
